Date,Source Stage,Source bench,Destination name,Truck,Travelling empty duration,Travelling full duration,Full slope length,Empty slope length,Inpit Ramp length,Inpit Ramp Grade,Dump Ramp length,Dump Ramp Grade,Truck ID,Truck Type,Empty Weight (kg),Max Gross OperatingWeight,Payload_tonnes,Total_weight,Overweight,productivity,Dump Ramp Length
22/08/2017,Stage G,893,CRUSH01,TRH404,711.0,1072,6139.41," 5,968.28 ",3462.33,9.16,    ,0.00%,TRH404,789C,124114,317514.85,190400.0,314514.0,0,293.3899253731343,0.0
22/08/2017,Stage G,893,ROM_01,TRH404,554.0,1123,6221.51," 6,134.15 ",3462.33,9.16,    ,6.67%,TRH404,789C,124114,317514.85,194200.0,318314.0,1,283.44968833481744,0.0
22/08/2017,Stage G,893,ROM_01,TRH404,661.0,1074,5475.62," 4,436.14 ",3462.33,9.16,    ,6.67%,TRH404,789C,124114,317514.85,189500.0,313614.0,0,292.00558659217876,0.0
22/08/2017,Stage G,893,MW_PRIME,TRH404,558.0,1121,4848.01," 6,321.96 ",3462.33,9.16, 456.00 ,8.33%,TRH404,789C,124114,317514.85,200300.0,324414.0,1,289.3969669937556,456.0
22/08/2017,Stage G,893,MW_PRIME,TRH404,534.0,1139,5070.2," 4,996.49 ",3462.33,9.16, 456.00 ,8.33%,TRH404,789C,124114,317514.85,195600.0,319714.0,1,280.69710272168567,456.0
22/08/2017,Stage G,893,LG_PRIME,TRH404,560.0,1213,5147.84," 4,955.23 ",3462.33,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,190000.0,314114.0,0,258.9563066776587,754.0
22/08/2017,Stage G,893,MW_PRIME,TRH404,728.0,1069,5012.56," 5,225.98 ",3462.33,9.16, 456.00 ,8.33%,TRH404,789C,124114,317514.85,184000.0,308114.0,0,288.22637979420017,456.0
22/08/2017,Stage G,893,ROM_01,TRH404,550.0,1131,6796.85," 5,024.16 ",3462.33,9.16,    ,6.67%,TRH404,789C,124114,317514.85,194300.0,318414.0,1,281.53315649867375,0.0
22/08/2017,Stage G,893,LG_PRIME,TRH404,762.0,1240,5037.58," 6,104.34 ",3462.33,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,201300.0,325414.0,1,262.43064516129033,754.0
22/08/2017,Stage G,889,ROM_01,TRH404,753.0,1179,6189.66," 5,095.33 ",3503.83,9.17,    ,6.67%,TRH404,789C,124114,317514.85,202200.0,326314.0,1,276.77184054283293,0.0
22/08/2017,Stage G,889,CRUSH01,TRH404,582.0,1072,6115.49," 6,180.67 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,197900.0,322014.0,1,300.38619402985074,0.0
22/08/2017,Stage G,889,CRUSH01,TRH404,843.0,1071,6146.16," 9,939.57 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,192900.0,317014.0,0,295.9981325863679,0.0
22/08/2017,Stage G,889,CRUSH01,TRH404,623.0,1073,6058.55," 6,132.86 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,194000.0,318114.0,1,296.4715750232992,0.0
22/08/2017,Stage G,889,ROM_01,TRH404,596.0,1162,6792.81," 6,121.41 ",3503.83,9.17,    ,6.67%,TRH404,789C,124114,317514.85,195800.0,319914.0,1,275.31325301204816,0.0
22/08/2017,Stage G,889,CRUSH01,TRH404,597.0,1067,6053.92," 6,203.36 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,187900.0,312014.0,0,292.42174320524833,0.0
22/08/2017,Stage G,889,CRUSH01,TRH404,562.0,1294,7751.68," 6,101.71 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,190600.0,314714.0,0,243.21020092735702,0.0
22/08/2017,Stage G,889,ROM_07,TRH404,566.0,1094,4100.68," 4,765.81 ",3503.83,9.17, 816.00 ,8.33%,TRH404,789C,124114,317514.85,185700.0,309814.0,0,283.19378427787933,816.0
22/08/2017,Stage G,889,CRUSH01,TRH404,660.0,1024,6073.58," 5,397.61 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,181000.0,305114.0,0,297.962890625,0.0
23/08/2017,Stage G,889,ROM_07,TRH404,720.0,1249,5415.98," 5,731.26 ",3503.83,9.17, 816.00 ,8.33%,TRH404,789C,124114,317514.85,194200.0,318314.0,1,254.8550840672538,816.0
23/08/2017,Stage G,889,CRUSH01,TRH404,579.0,1046,6137.86," 5,228.90 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,192500.0,316614.0,0,302.6902485659656,0.0
23/08/2017,Stage G,889,CRUSH01,TRH404,658.0,1077,6139.53," 6,111.05 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,191500.0,315614.0,0,293.0492107706592,0.0
23/08/2017,Stage G,889,LG_PRIME,TRH404,552.0,1202,4902.91," 6,144.04 ",3503.83,9.17, 754.00 ,7.69%,TRH404,789C,124114,317514.85,196600.0,320714.0,1,266.8169717138103,754.0
23/08/2017,Stage G,889,ROM_07,TRH404,745.0,1232,5406.06," 5,207.22 ",3503.83,9.17, 816.00 ,8.33%,TRH404,789C,124114,317514.85,198400.0,322514.0,1,261.78084415584414,816.0
23/08/2017,Stage G,889,CRUSH01,TRH404,622.0,1076,6130.53," 5,419.67 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,192000.0,316114.0,0,293.78624535315987,0.0
23/08/2017,Stage G,889,LG_PRIME,TRH404,754.0,1180,5088.18," 6,033.68 ",3503.83,9.17, 754.00 ,7.69%,TRH404,789C,124114,317514.85,196200.0,320314.0,1,271.45254237288134,754.0
23/08/2017,Stage G,889,LG_PRIME,TRH404,792.0,1199,5041.39," 5,167.38 ",3503.83,9.17, 754.00 ,7.69%,TRH404,789C,124114,317514.85,191100.0,315214.0,0,262.8974145120934,754.0
23/08/2017,Stage G,889,CRUSH01,TRH404,650.0,1088,6131.45," 5,154.70 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,192300.0,316414.0,0,290.8216911764706,0.0
23/08/2017,Stage G,889,ROM_01,TRH404,1070.0,1079,6203.28," 7,730.92 ",3503.83,9.17,    ,6.67%,TRH404,789C,124114,317514.85,197900.0,322014.0,1,298.4374420759963,0.0
23/08/2017,Stage G,889,ROM_07,TRH404,760.0,1501,5776.75," 6,108.08 ",3503.83,9.17, 816.00 ,8.33%,TRH404,789C,124114,317514.85,200700.0,324814.0,1,216.39840106595602,816.0
23/08/2017,Stage G,889,CRUSH01,TRH404,685.0,1103,6109.55," 5,438.35 ",3503.83,9.17,    ,0.00%,TRH404,789C,124114,317514.85,194000.0,318114.0,1,288.4079782411605,0.0
24/08/2017,Stage G,885,CRUSH01,TRH404,0.0,1314,6188.06, -   ,3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,197100.0,321214.0,1,244.455098934551,0.0
24/08/2017,Stage G,885,CRUSH01,TRH404,751.0,1097,6249.89," 6,008.75 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,196200.0,320314.0,1,291.99088422971744,0.0
24/08/2017,Stage G,885,CRUSH01,TRH404,543.0,1160,6136.26," 5,716.76 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,193000.0,317114.0,0,273.3741379310345,0.0
24/08/2017,Stage G,894,CRUSH01,TRH404,542.0,1134,6248.37," 6,153.24 ",3451.95,9.16,    ,0.00%,TRH404,789C,124114,317514.85,191100.0,315214.0,0,277.96649029982365,0.0
24/08/2017,Stage G,894,CRUSH01,TRH404,598.0,1142,6269.73," 6,175.65 ",3451.95,9.16,    ,0.00%,TRH404,789C,124114,317514.85,188000.0,312114.0,0,273.3047285464098,0.0
24/08/2017,Stage G,894,CRUSH01,TRH404,1077.0,1156,6282.91," 6,436.27 ",3451.95,9.16,    ,0.00%,TRH404,789C,124114,317514.85,188300.0,312414.0,0,270.25432525951555,0.0
24/08/2017,Stage G,894,ROM_01,TRH404,545.0,1133,6404.91," 3,306.02 ",3451.95,9.16,    ,6.67%,TRH404,789C,124114,317514.85,185400.0,309514.0,0,273.1809355692851,0.0
24/08/2017,Stage G,894,CRUSH01,TRH404,6330.0,1177,6357.42," 10,525.29 ",3451.95,9.16,    ,0.00%,TRH404,789C,124114,317514.85,197800.0,321914.0,1,273.5038232795242,0.0
24/08/2017,Stage G,894,CRUSH01,TRH404,572.0,1107,6322.1," 6,209.93 ",3451.95,9.16,    ,0.00%,TRH404,789C,124114,317514.85,193300.0,317414.0,0,286.73351400180667,0.0
24/08/2017,Stage G,894,CRUSH01,TRH404,561.0,1199,5378.49," 5,908.42 ",3451.95,9.16,    ,0.00%,TRH404,789C,124114,317514.85,197700.0,321814.0,1,268.4020016680567,0.0
24/08/2017,Stage G,894,CRUSH01,TRH404,560.0,1205,7279.22," 4,221.22 ",3451.95,9.16,    ,0.00%,TRH404,789C,124114,317514.85,187300.0,311414.0,0,258.4348547717842,0.0
24/08/2017,Stage G,894,CRUSH01,TRH404,642.0,1122,6338.19," 6,136.65 ",3451.95,9.16,    ,0.00%,TRH404,789C,124114,317514.85,196400.0,320514.0,1,285.6631016042781,0.0
24/08/2017,Stage G,885,MW_PRIME,TRH404,668.0,1048,5098.37," 4,728.94 ",3552.63,9.16, 456.00 ,8.33%,TRH404,789C,124114,317514.85,184700.0,308814.0,0,294.66984732824426,456.0
24/08/2017,Stage G,885,CRUSH01,TRH404,578.0,1154,6163.71," 5,090.21 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,186300.0,310414.0,0,268.9896013864818,0.0
24/08/2017,Stage G,885,MW_PRIME,TRH404,607.0,1072,5119.67," 6,067.73 ",3552.63,9.16, 456.00 ,8.33%,TRH404,789C,124114,317514.85,188900.0,313014.0,0,291.99067164179104,456.0
24/08/2017,Stage G,885,MW_PRIME,TRH404,571.0,1058,5126.41," 4,971.66 ",3552.63,9.16, 456.00 ,8.33%,TRH404,789C,124114,317514.85,176700.0,300814.0,0,284.32325141776937,456.0
24/08/2017,Stage G,885,CRUSH01,TRH404,543.0,1062,6163.77," 5,074.33 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,178500.0,302614.0,0,284.9472693032015,0.0
24/08/2017,Stage G,885,CRUSH01,TRH404,744.0,1026,6188.16," 6,235.73 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,179100.0,303214.0,0,295.5302144249513,0.0
24/08/2017,Stage G,885,CRUSH01,TRH404,590.0,1085,6598.74," 5,731.46 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,188700.0,312814.0,0,288.30783410138247,0.0
24/08/2017,Stage G,885,CRUSH01,TRH404,726.0,1081,6238.97," 6,341.38 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,192100.0,316214.0,0,292.51988899167435,0.0
24/08/2017,Stage G,885,CRUSH01,TRH404,876.0,1036,6181.97," 7,677.94 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,177500.0,301614.0,0,291.1332046332046,0.0
24/08/2017,Stage G,885,CRUSH01,TRH404,595.0,1065,6190.47," 6,147.77 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,173100.0,297214.0,0,279.07417840375587,0.0
24/08/2017,Stage G,885,ROM_07,TRH404,618.0,1265,5512.95," 6,177.61 ",3552.63,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,174400.0,298514.0,0,235.9794466403162,816.0
24/08/2017,Stage G,885,ROM_07,TRH404,807.0,1246,5096.73," 4,932.71 ",3552.63,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,183700.0,307814.0,0,247.04173354735153,816.0
24/08/2017,Stage G,885,CRUSH01,TRH404,621.0,1034,6163.4," 5,475.35 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,179700.0,303814.0,0,293.8239845261122,0.0
24/08/2017,Stage G,885,CRUSH01,TRH404,571.0,1063,5855.1," 6,190.14 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,184700.0,308814.0,0,290.51175917215426,0.0
25/08/2017,Stage G,885,CRUSH01,TRH404,842.0,1158,6181.91," 5,863.02 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,194600.0,318714.0,1,275.2279792746114,0.0
25/08/2017,Stage G,885,CRUSH01,TRH404,489.0,1235,6334.92," 6,891.75 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,185700.0,309814.0,0,250.86153846153846,0.0
25/08/2017,Stage G,885,CRUSH01,TRH404,589.0,1274,6771.24," 6,359.33 ",3552.63,9.16,    ,0.00%,TRH404,789C,124114,317514.85,194700.0,318814.0,1,250.2464678178964,0.0
25/08/2017,Stage G,884,ROM_07,TRH404,617.0,1287,5637.34," 6,066.42 ",3562.64,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,189900.0,314014.0,0,243.989121989122,816.0
25/08/2017,Stage G,884,CRUSH01,TRH404,1119.0,1146,6229.2," 5,731.50 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,188700.0,312814.0,0,272.96160558464226,0.0
25/08/2017,Stage G,884,CRUSH01,TRH404,613.0,1109,6223.86," 6,167.50 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,188200.0,312314.0,0,281.61767357980165,0.0
25/08/2017,Stage G,884,ROM_07,TRH404,803.0,1234,5530.69," 6,183.59 ",3562.64,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,184500.0,308614.0,0,250.09238249594813,816.0
25/08/2017,Stage G,884,ROM_07,TRH404,605.0,1250,5570.6," 5,508.31 ",3562.64,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,184900.0,309014.0,0,247.2112,816.0
25/08/2017,Stage G,884,CRUSH01,TRH404,956.0,1068,6231.95," 8,657.72 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,182500.0,306614.0,0,287.0917602996255,0.0
25/08/2017,Stage G,884,ROM_07,TRH404,1175.0,1191,5563.44," 6,278.38 ",3562.64,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,187500.0,311614.0,0,261.64063811922756,816.0
25/08/2017,Stage G,884,CRUSH01,TRH404,633.0,1122,6296.09," 5,506.78 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,187800.0,311914.0,0,277.9982174688057,0.0
25/08/2017,Stage G,884,CRUSH01,TRH404,1003.0,1077,4806.63," 6,458.79 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,191600.0,315714.0,0,293.142061281337,0.0
25/08/2017,Stage G,884,CRUSH01,TRH404,563.0,1077,6020.78," 5,810.22 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,195900.0,320014.0,1,297.1346332404828,0.0
25/08/2017,Stage G,884,CRUSH01,TRH404,571.0,1089,6162.75," 6,022.85 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,188400.0,312514.0,0,286.97337006427915,0.0
25/08/2017,Stage G,884,ROM_01,TRH404,550.0,1123,6483.22," 6,062.71 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,175900.0,300014.0,0,267.1540516473731,0.0
25/08/2017,Stage G,884,ROM_01,TRH404,568.0,1064,6394.38," 6,366.57 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,185700.0,309814.0,0,291.17857142857144,0.0
25/08/2017,Stage G,884,ROM_01,TRH404,551.0,1039,6198.67," 6,222.62 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,167800.0,291914.0,0,280.95668912415783,0.0
25/08/2017,Stage G,884,ROM_01,TRH404,565.0,1028,6246.76," 6,114.00 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,175300.0,299414.0,0,291.25875486381324,0.0
25/08/2017,Stage G,884,ROM_01,TRH404,546.0,1052,2892.03," 6,175.92 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,170000.0,294114.0,0,279.5760456273764,0.0
25/08/2017,Stage G,884,ROM_01,TRH404,570.0,1189,6439.02," 6,235.45 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,178100.0,302214.0,0,254.174936921783,0.0
25/08/2017,Stage G,884,ROM_01,TRH404,914.0,1166,6218.34," 5,460.43 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,201000.0,325114.0,1,278.8284734133791,0.0
25/08/2017,Stage G,884,CRUSH01,TRH404,788.0,1098,6218.03," 6,088.11 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,173100.0,297214.0,0,270.6867030965392,0.0
25/08/2017,Stage G,884,ROM_01,TRH404,571.0,1027,6245.17," 6,211.52 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,176500.0,300614.0,0,292.7108081791626,0.0
25/08/2017,Stage G,884,CRUSH01,TRH404,628.0,1160,6283.23," 6,033.12 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,196500.0,320614.0,1,276.3913793103448,0.0
25/08/2017,Stage G,884,CRUSH01,TRH404,573.0,1122,5952.41," 6,077.01 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,195300.0,319414.0,1,284.68270944741533,0.0
25/08/2017,Stage G,884,ROM_01,TRH404,681.0,1151,6205.81," 6,600.22 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,190100.0,314214.0,0,272.992180712424,0.0
25/08/2017,Stage G,884,CRUSH01,TRH404,538.0,1601,6329.63," 6,019.61 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,191800.0,315914.0,0,197.32292317301687,0.0
28/08/2017,Stage G,894,CRUSH01,TRH404,685.0,1285,6881.06," 6,086.11 ",3451.95,9.16,    ,0.00%,TRH404,789C,124114,317514.85,192900.0,317014.0,0,246.7035019455253,0.0
28/08/2017,Stage G,880,ROM_01,TRH404,1530.0,1120,6018.26," 9,505.59 ",3602.68,9.17,    ,6.67%,TRH404,789C,124114,317514.85,188500.0,312614.0,0,279.1196428571429,0.0
28/08/2017,Stage G,880,ROM_01,TRH404,609.0,1118,6203.51," 6,190.90 ",3602.68,9.17,    ,6.67%,TRH404,789C,124114,317514.85,195900.0,320014.0,1,286.2379248658318,0.0
28/08/2017,Stage G,880,ROM_01,TRH404,626.0,1130,6404.52," 5,798.66 ",3602.68,9.17,    ,6.67%,TRH404,789C,124114,317514.85,194300.0,318414.0,1,281.78230088495576,0.0
28/08/2017,Stage G,880,ROM_01,TRH404,874.0,1110,6167.76," 6,488.04 ",3602.68,9.17,    ,6.67%,TRH404,789C,124114,317514.85,200200.0,324314.0,1,292.1747747747748,0.0
28/08/2017,Stage G,880,ROM_01,TRH404,607.0,1346,6122.68," 5,731.80 ",3602.68,9.17,    ,6.67%,TRH404,789C,124114,317514.85,206100.0,330214.0,1,245.3298662704309,0.0
28/08/2017,Stage G,880,ROM_01,TRH404,630.0,1188,6246.55," 3,969.35 ",3602.68,9.17,    ,6.67%,TRH404,789C,124114,317514.85,195400.0,319514.0,1,268.95117845117846,0.0
28/08/2017,Stage G,880,ROM_01,TRH404,597.0,1108,6177.78," 6,085.48 ",3602.68,9.17,    ,6.67%,TRH404,789C,124114,317514.85,181400.0,305514.0,0,275.7346570397112,0.0
28/08/2017,Stage G,880,CRUSH01,TRH404,1305.0,1623,6135.25," 5,348.12 ",3602.68,9.17,    ,0.00%,TRH404,789C,124114,317514.85,191800.0,315914.0,0,194.64818237831176,0.0
28/08/2017,Stage G,880,ROM_01,TRH404,620.0,1108,2386.83," 6,002.43 ",3602.68,9.17,    ,6.67%,TRH404,789C,124114,317514.85,200500.0,324614.0,1,292.97292418772565,0.0
28/08/2017,Stage G,880,CRUSH01,TRH404,615.0,1153,6292.87," 4,873.56 ",3602.68,9.17,    ,0.00%,TRH404,789C,124114,317514.85,193800.0,317914.0,1,275.7276669557676,0.0
29/08/2017,Stage G,894,ROM_07,TRH404,1366.0,1297,5755.01, 406.30 ,3451.95,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,198900.0,323014.0,1,249.04703161141094,816.0
29/08/2017,Stage G,894,LG_PRIME,TRH404,726.0,1290,5280.8," 5,724.59 ",3451.95,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,190800.0,314914.0,0,244.11937984496123,754.0
29/08/2017,Stage G,894,LG_PRIME,TRH404,701.0,1256,5250.35," 5,406.60 ",3451.95,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,200900.0,325014.0,1,258.7691082802548,754.0
29/08/2017,Stage G,894,LG_PRIME,TRH404,546.0,1179,3770.82," 4,882.98 ",3451.95,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,192200.0,316314.0,0,268.29007633587787,754.0
29/08/2017,Stage G,894,LG_PRIME,TRH404,1073.0,418,400.66," 5,781.09 ",3451.95,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,206200.0,330314.0,1,790.2248803827752,754.0
29/08/2017,Stage G,894,LG_PRIME,TRH404,153.0,1234,5255.58, 65.61 ,3451.95,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,196600.0,320714.0,1,259.8978930307942,754.0
29/08/2017,Stage G,894,LG_PRIME,TRH404,2616.0,1154,5068.02," 7,762.98 ",3451.95,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,192700.0,316814.0,0,274.5355285961872,754.0
29/08/2017,Stage G,894,LG_PRIME,TRH404,693.0,1307,4825.12," 3,088.69 ",3451.95,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,194200.0,318314.0,1,243.54552410099464,754.0
29/08/2017,Stage G,894,LG_PRIME,TRH404,607.0,1212,5464.96," 4,944.55 ",3451.95,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,195300.0,319414.0,1,263.542904290429,754.0
29/08/2017,Stage G,894,ROM_07,TRH404,0.0,1292,5586.54, 23.08 ,3451.95,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,183000.0,307114.0,0,237.70433436532508,816.0
30/08/2017,Stage G,876,LG_PRIME,TRH404,5304.0,1174,4970.22," 5,825.14 ",3642.72,9.18, 754.00 ,7.69%,TRH404,789C,124114,317514.85,172300.0,296414.0,0,252.48211243611584,754.0
30/08/2017,Stage G,876,ROM_09,TRH404,1148.0,1235,5432.0," 7,008.76 ",3642.72,9.18, 816.00 ,8.33%,TRH404,789C,124114,317514.85,173800.0,297914.0,0,241.2259109311741,816.0
30/08/2017,Stage G,876,ROM_09,TRH404,553.0,1186,5856.95," 5,355.09 ",3642.72,9.18, 816.00 ,8.33%,TRH404,789C,124114,317514.85,159000.0,283114.0,0,238.7133220910624,816.0
30/08/2017,Stage G,876,ROM_09,TRH404,825.0,1318,5622.02," 5,929.77 ",3642.72,9.18, 816.00 ,8.33%,TRH404,789C,124114,317514.85,156300.0,280414.0,0,212.75720789074356,816.0
30/08/2017,Stage G,884,CRUSH01,TRH404,0.0,1102,6256.22, 146.89 ,3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,181000.0,305114.0,0,276.87295825771326,0.0
30/08/2017,Stage G,884,CRUSH01,TRH404,574.0,1064,6199.65," 6,127.09 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,172600.0,296714.0,0,278.86654135338347,0.0
30/08/2017,Stage G,884,CRUSH01,TRH404,558.0,1154,6098.09," 6,117.89 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,172600.0,296714.0,0,257.11785095320624,0.0
30/08/2017,Stage G,884,CRUSH01,TRH404,619.0,1137,6159.85," 6,157.89 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,189700.0,313814.0,0,276.00175901495163,0.0
30/08/2017,Stage G,884,ROM_01,TRH404,718.0,1110,5953.82," 6,520.94 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,179700.0,303814.0,0,273.7063063063063,0.0
30/08/2017,Stage G,884,ROM_01,TRH404,635.0,1071,6213.83," 5,720.67 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,173900.0,298014.0,0,278.2577030812325,0.0
30/08/2017,Stage G,884,CRUSH01,TRH404,567.0,1145,5983.31," 6,002.90 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,189800.0,313914.0,0,274.16069868995635,0.0
30/08/2017,Stage G,884,CRUSH01,TRH404,642.0,1087,5929.3," 6,081.59 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,183500.0,307614.0,0,282.9935602575897,0.0
30/08/2017,Stage G,884,ROM_01,TRH404,580.0,1021,6111.81," 6,088.43 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,162700.0,286814.0,0,280.9147894221352,0.0
30/08/2017,Stage G,876,CRUSH01,TRH404,916.0,1161,6434.65," 7,528.26 ",3642.72,9.18,    ,0.00%,TRH404,789C,124114,317514.85,178900.0,303014.0,0,260.99397071490097,0.0
30/08/2017,Stage G,876,CRUSH01,TRH404,613.0,1049,6223.56," 3,909.72 ",3642.72,9.18,    ,0.00%,TRH404,789C,124114,317514.85,176300.0,300414.0,0,286.3813155386082,0.0
30/08/2017,Stage G,884,LG_PRIME,TRH404,837.0,1103,4931.21," 6,558.95 ",3562.64,9.16, 754.00 ,7.69%,TRH404,789C,124114,317514.85,146700.0,270814.0,0,245.52493200362647,754.0
30/08/2017,Stage G,884,ROM_01,TRH404,647.0,1065,6085.09," 5,096.62 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,179900.0,304014.0,0,285.45915492957744,0.0
30/08/2017,Stage G,884,CRUSH01,TRH404,595.0,1219,6070.41," 5,821.17 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,182000.0,306114.0,0,251.11894995898277,0.0
31/08/2017,Stage G,884,CRUSH01,TRH404,678.0,1154,5950.01," 4,346.66 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,187000.0,311114.0,0,269.5961871750433,0.0
31/08/2017,Stage G,884,CRUSH01,TRH404,612.0,1110,6021.08," 6,304.53 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,188400.0,312514.0,0,281.5441441441441,0.0
31/08/2017,Stage G,894,ROM_07,TRH404,627.0,1270,5477.88," 6,816.76 ",3451.95,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,196000.0,320114.0,1,252.05826771653543,816.0
31/08/2017,Stage G,894,ROM_07,TRH404,1032.0,1239,5676.33," 5,212.80 ",3451.95,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,185500.0,309614.0,0,249.89023405972557,816.0
31/08/2017,Stage G,884,ROM_07,TRH404,1495.0,1368,4987.24," 6,220.43 ",3562.64,9.16, 816.00 ,8.33%,TRH404,789C,124114,317514.85,181300.0,305414.0,0,223.25584795321637,816.0
31/08/2017,Stage G,884,CRUSH01,TRH404,1172.0,1176,6428.33," 6,931.75 ",3562.64,9.16,    ,0.00%,TRH404,789C,124114,317514.85,191000.0,315114.0,0,267.9540816326531,0.0
31/08/2017,Stage G,884,ROM_01,TRH404,1970.0,1172,6542.66," 8,020.07 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,192100.0,316214.0,0,269.8071672354949,0.0
31/08/2017,Stage G,884,ROM_01,TRH404,894.0,170,467.43," 6,363.12 ",3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,204800.0,328914.0,1,1934.7882352941176,0.0
31/08/2017,Stage G,884,ROM_01,TRH404,107.0,1450,6101.33, 24.78 ,3562.64,9.16,    ,6.67%,TRH404,789C,124114,317514.85,204500.0,328614.0,1,226.6303448275862,0.0
